"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"Oposição";"";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"Republican";"";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"Maioria";"";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"PpMdbPtb";"";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2165194-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-103";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 391, de 2017. Sim: 343; não: 6; total: 349.";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"Solidaried";"";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"Maioria";"";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"Oposição";"";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"Minoria";"";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"Republican";"";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PpMdbPtb";"";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"Podemos";"";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"GOV.";"";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2165194-102";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-102";"PLEN";"Rejeitada a Emenda nº 1, de 2018, apresentada na Comissão Especial. 
Sim: 70; não: 299: abstenção: 1; total: 370.";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"Solidaried";"";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PpMdbPtb";"";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"Minoria";"";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"Oposição";"";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"Maioria";"";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"GOV.";"";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"Republican";"";"Sim"
"2165194-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-100";"PLEN";"Rejeitada a preferência. Sim: 71; não: 224; total: 295.";"Podemos";"";"Sim"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PpMdbPtb";"";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"Podemos";"";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"Minoria";"";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"Oposição";"";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"Solidaried";"";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"Republican";"";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"GOV.";"";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"Maioria";"";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2165194-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2165194-96";"PLEN";"Rejeitado o Requerimento. Sim 8; não 300; abstenção 2;  total 310.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2166600-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166600-93";"PLEN";"Mantido o texto. Sim 311; total 311.";"Republican";"";"Sim"
"2166600-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166600-93";"PLEN";"Mantido o texto. Sim 311; total 311.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2166600-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166600-93";"PLEN";"Mantido o texto. Sim 311; total 311.";"Maioria";"";"Sim"
"2166600-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166600-93";"PLEN";"Mantido o texto. Sim 311; total 311.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2166600-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166600-93";"PLEN";"Mantido o texto. Sim 311; total 311.";"GOV.";"";"Sim"
"2166600-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166600-93";"PLEN";"Mantido o texto. Sim 311; total 311.";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2166600-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2166600-93";"PLEN";"Mantido o texto. Sim 311; total 311.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
