"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"Minoria";"";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PsbPtbPcdob";"";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PRTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36829";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"GOV.";"";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PrPtdobPrpPhsPtcPsl";"";"Sim"
"463268-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/463268-65";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 445, de 2009. Sim: 405; abstenção: 01; total: 406.";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"Sim"
