"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"1526944-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-129";"PLEN";"Suprimida expressão. Sim: 8; não: 344; total: 352.";"PpPtbPscPhs";"";"Não"
"1526944-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-129";"PLEN";"Suprimida expressão. Sim: 8; não: 344; total: 352.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Não"
"1526944-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-129";"PLEN";"Suprimida expressão. Sim: 8; não: 344; total: 352.";"PrbPtnPmnPtcPtdoB";"";"Não"
"1526944-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-129";"PLEN";"Suprimida expressão. Sim: 8; não: 344; total: 352.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"1526944-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-129";"PLEN";"Suprimida expressão. Sim: 8; não: 344; total: 352.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"1526944-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-129";"PLEN";"Suprimida expressão. Sim: 8; não: 344; total: 352.";"Solidaried";"";"Não"
"1526944-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-129";"PLEN";"Suprimida expressão. Sim: 8; não: 344; total: 352.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"1526944-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-129";"PLEN";"Suprimida expressão. Sim: 8; não: 344; total: 352.";"Minoria";"";"Não"
"1526944-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-129";"PLEN";"Suprimida expressão. Sim: 8; não: 344; total: 352.";"GOV.";"";"Não"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PmdbPen";"";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Obstrução"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PpPtbPscPhs";"";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PrPsdPros";"";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PrbPtnPmnPtcPtdoB";"";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"Minoria";"";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Obstrução"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"GOV.";"";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"Solidaried";"";"Sim"
"1526944-127";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526944-127";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 74 de 2015, ressalvado o destaque. Sim: 394; não: 4; total: 398.";"PMB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36887";"Sim"
"1549125-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1549125-71";"PEC08015";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados José Carlos Aleluia e Valtenir Pereira. Apresentaram votos em separado os Deputados Jorge Solla, José Carlos Aleluia, Beto Salame, Arthur Lira, Toninho Wandscheer, Fausto Pinato e Ronaldo Lessa.";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"Sim"
"1549125-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1549125-71";"PEC08015";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados José Carlos Aleluia e Valtenir Pereira. Apresentaram votos em separado os Deputados Jorge Solla, José Carlos Aleluia, Beto Salame, Arthur Lira, Toninho Wandscheer, Fausto Pinato e Ronaldo Lessa.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Sim"
"1549125-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1549125-71";"PEC08015";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados José Carlos Aleluia e Valtenir Pereira. Apresentaram votos em separado os Deputados Jorge Solla, José Carlos Aleluia, Beto Salame, Arthur Lira, Toninho Wandscheer, Fausto Pinato e Ronaldo Lessa.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"1549125-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1549125-71";"PEC08015";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados José Carlos Aleluia e Valtenir Pereira. Apresentaram votos em separado os Deputados Jorge Solla, José Carlos Aleluia, Beto Salame, Arthur Lira, Toninho Wandscheer, Fausto Pinato e Ronaldo Lessa.";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"Sim"
"1549125-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1549125-71";"PEC08015";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados José Carlos Aleluia e Valtenir Pereira. Apresentaram votos em separado os Deputados Jorge Solla, José Carlos Aleluia, Beto Salame, Arthur Lira, Toninho Wandscheer, Fausto Pinato e Ronaldo Lessa.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"1549125-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1549125-71";"PEC08015";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados José Carlos Aleluia e Valtenir Pereira. Apresentaram votos em separado os Deputados Jorge Solla, José Carlos Aleluia, Beto Salame, Arthur Lira, Toninho Wandscheer, Fausto Pinato e Ronaldo Lessa.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"1549125-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1549125-71";"PEC08015";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados José Carlos Aleluia e Valtenir Pereira. Apresentaram votos em separado os Deputados Jorge Solla, José Carlos Aleluia, Beto Salame, Arthur Lira, Toninho Wandscheer, Fausto Pinato e Ronaldo Lessa.";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"Sim"
"1549125-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1549125-71";"PEC08015";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados José Carlos Aleluia e Valtenir Pereira. Apresentaram votos em separado os Deputados Jorge Solla, José Carlos Aleluia, Beto Salame, Arthur Lira, Toninho Wandscheer, Fausto Pinato e Ronaldo Lessa.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"1549125-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1549125-71";"PEC08015";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados José Carlos Aleluia e Valtenir Pereira. Apresentaram votos em separado os Deputados Jorge Solla, José Carlos Aleluia, Beto Salame, Arthur Lira, Toninho Wandscheer, Fausto Pinato e Ronaldo Lessa.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"452346-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452346-78";"CFT";"Aprovado o Parecer contra os votos dos Deputados Luiz Carlos Hauly, Pauderney Avelino, Alexandre Leite, Nelson Marchezan Junior, Joaquim Passarinho, Evair de Melo, Giuseppe Vecci, Edmilson Rodrigues, Alfredo Kaefer, Júlio Cesar, Subtenente Gonzaga e Rafael Motta.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Sim"
"452346-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452346-78";"CFT";"Aprovado o Parecer contra os votos dos Deputados Luiz Carlos Hauly, Pauderney Avelino, Alexandre Leite, Nelson Marchezan Junior, Joaquim Passarinho, Evair de Melo, Giuseppe Vecci, Edmilson Rodrigues, Alfredo Kaefer, Júlio Cesar, Subtenente Gonzaga e Rafael Motta.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"452346-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452346-78";"CFT";"Aprovado o Parecer contra os votos dos Deputados Luiz Carlos Hauly, Pauderney Avelino, Alexandre Leite, Nelson Marchezan Junior, Joaquim Passarinho, Evair de Melo, Giuseppe Vecci, Edmilson Rodrigues, Alfredo Kaefer, Júlio Cesar, Subtenente Gonzaga e Rafael Motta.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"452346-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452346-78";"CFT";"Aprovado o Parecer contra os votos dos Deputados Luiz Carlos Hauly, Pauderney Avelino, Alexandre Leite, Nelson Marchezan Junior, Joaquim Passarinho, Evair de Melo, Giuseppe Vecci, Edmilson Rodrigues, Alfredo Kaefer, Júlio Cesar, Subtenente Gonzaga e Rafael Motta.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Obstrução"
"452346-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452346-78";"CFT";"Aprovado o Parecer contra os votos dos Deputados Luiz Carlos Hauly, Pauderney Avelino, Alexandre Leite, Nelson Marchezan Junior, Joaquim Passarinho, Evair de Melo, Giuseppe Vecci, Edmilson Rodrigues, Alfredo Kaefer, Júlio Cesar, Subtenente Gonzaga e Rafael Motta.";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"Sim"
"452346-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452346-78";"CFT";"Aprovado o Parecer contra os votos dos Deputados Luiz Carlos Hauly, Pauderney Avelino, Alexandre Leite, Nelson Marchezan Junior, Joaquim Passarinho, Evair de Melo, Giuseppe Vecci, Edmilson Rodrigues, Alfredo Kaefer, Júlio Cesar, Subtenente Gonzaga e Rafael Motta.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"452346-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452346-78";"CFT";"Aprovado o Parecer contra os votos dos Deputados Luiz Carlos Hauly, Pauderney Avelino, Alexandre Leite, Nelson Marchezan Junior, Joaquim Passarinho, Evair de Melo, Giuseppe Vecci, Edmilson Rodrigues, Alfredo Kaefer, Júlio Cesar, Subtenente Gonzaga e Rafael Motta.";"PEN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36761";"Sim"
"452346-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452346-78";"CFT";"Aprovado o Parecer contra os votos dos Deputados Luiz Carlos Hauly, Pauderney Avelino, Alexandre Leite, Nelson Marchezan Junior, Joaquim Passarinho, Evair de Melo, Giuseppe Vecci, Edmilson Rodrigues, Alfredo Kaefer, Júlio Cesar, Subtenente Gonzaga e Rafael Motta.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"452346-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/452346-78";"CFT";"Aprovado o Parecer contra os votos dos Deputados Luiz Carlos Hauly, Pauderney Avelino, Alexandre Leite, Nelson Marchezan Junior, Joaquim Passarinho, Evair de Melo, Giuseppe Vecci, Edmilson Rodrigues, Alfredo Kaefer, Júlio Cesar, Subtenente Gonzaga e Rafael Motta.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"585018-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/585018-74";"CFT";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados Pauderney Avelino, Alexandre Leite, Paulo Azi, Giuseppe Vecci e Pepe Vargas, ressalvado o destaque. Apresentou voto em separado o Deputado Pauderney Avelino.";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"Sim"
"585018-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/585018-74";"CFT";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados Pauderney Avelino, Alexandre Leite, Paulo Azi, Giuseppe Vecci e Pepe Vargas, ressalvado o destaque. Apresentou voto em separado o Deputado Pauderney Avelino.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Obstrução"
"585018-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/585018-74";"CFT";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados Pauderney Avelino, Alexandre Leite, Paulo Azi, Giuseppe Vecci e Pepe Vargas, ressalvado o destaque. Apresentou voto em separado o Deputado Pauderney Avelino.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"585018-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/585018-74";"CFT";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados Pauderney Avelino, Alexandre Leite, Paulo Azi, Giuseppe Vecci e Pepe Vargas, ressalvado o destaque. Apresentou voto em separado o Deputado Pauderney Avelino.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Sim"
"585018-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/585018-74";"CFT";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados Pauderney Avelino, Alexandre Leite, Paulo Azi, Giuseppe Vecci e Pepe Vargas, ressalvado o destaque. Apresentou voto em separado o Deputado Pauderney Avelino.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"585018-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/585018-74";"CFT";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados Pauderney Avelino, Alexandre Leite, Paulo Azi, Giuseppe Vecci e Pepe Vargas, ressalvado o destaque. Apresentou voto em separado o Deputado Pauderney Avelino.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"585018-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/585018-74";"CFT";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados Pauderney Avelino, Alexandre Leite, Paulo Azi, Giuseppe Vecci e Pepe Vargas, ressalvado o destaque. Apresentou voto em separado o Deputado Pauderney Avelino.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"585018-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/585018-74";"CFT";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados Pauderney Avelino, Alexandre Leite, Paulo Azi, Giuseppe Vecci e Pepe Vargas, ressalvado o destaque. Apresentou voto em separado o Deputado Pauderney Avelino.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"585018-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/585018-74";"CFT";"Aprovado o Parecer com Complementação de Voto contra os votos dos Deputados Pauderney Avelino, Alexandre Leite, Paulo Azi, Giuseppe Vecci e Pepe Vargas, ressalvado o destaque. Apresentou voto em separado o Deputado Pauderney Avelino.";"PEN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36761";"Sim"
"1700884-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1700884-110";"PLEN";"Mantido o texto destacado. Sim: 315; não: 10; abstenção: 5; total: 330.";"PrPsdPros";"";"Sim"
"1700884-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1700884-110";"PLEN";"Mantido o texto destacado. Sim: 315; não: 10; abstenção: 5; total: 330.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Obstrução"
"1700884-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1700884-110";"PLEN";"Mantido o texto destacado. Sim: 315; não: 10; abstenção: 5; total: 330.";"Minoria";"";"Obstrução"
