"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"489682-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/489682-5";"PLEN";"Aprovado o Requerimento. Sim: 279; não: 35; abstenção: 3; total: 317.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"489682-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/489682-5";"PLEN";"Aprovado o Requerimento. Sim: 279; não: 35; abstenção: 3; total: 317.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"GOV.";"";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PMN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36801";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PHS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36793";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PTdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36847";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PmdbPtc";"";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PsbPcdobPrb";"";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"Sim"
"483907-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-59";"PLEN";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n º 507/10. Sim: 318; não; 1; total: 319.";"MINORIA";"";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PTdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36847";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PmdbPtc";"";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"MINORIA";"";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"GOV.";"";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PsbPcdobPrb";"";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PHS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36793";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"483907-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483907-53";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 507/10. Sim: 327; não: 1; abstenção: 1; total: 329.";"PMN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36801";"Sim"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"Não"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PsbPcdobPrb";"";"Liberado"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PMN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36801";"Sim"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Liberado"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"Sim"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"GOV.";"";"Liberado"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Liberado"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PmdbPtc";"";"Sim"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Sim"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"MINORIA";"";"Não"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PHS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36793";"Não"
"153275-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/153275-100";"PLEN";"Rejeitada a Subemenda Aglutinativa Global adotada pela Comissão de Finanças e Tributação. Sim: 144; não: 212; abstenção: 5; total: 361.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Liberado"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PHS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36793";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"GOV.";"";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PMN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36801";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PmdbPtc";"";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"MINORIA";"";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PsbPcdobPrb";"";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PTdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36847";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"101666-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/101666-71";"PLEN";"Aprovada a Emenda Aglutinativa Substitutiva Global nº  1. Sim: 340; não: 7; abstenção: 2; total: 349.";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"Sim"
