"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PmdbPen";"";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PpPtbPsc";"";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"Solidaried";"";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PtnPtdoBPsl";"";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PHS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36793";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PMB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36887";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2080237-266";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-266";"PLEN";"Rejeitados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela rejeição, ressalvados os destaques. Sim: 3; Não: 325; Abstenção: 1; Total: 329.";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"Não"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PtnPtdoBPsl";"";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"Solidaried";"";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PmdbPen";"";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PHS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36793";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2080237-260";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080237-260";"PLEN";"Aprovados os dispositivos do Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 257-D, de 2016, com pareceres pela aprovação, ressalvados os destaques. Sim: 296; Não: 12; Abstenções: 3; Total: 311.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
