"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"Minoria";"";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"SOLIDARIEDADE";"";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2265603-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265603-43";"PLEN";"Rejeitado o Requerimento. Sim: 11; não: 256; total: 267.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"Maioria";"";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"REPUBLICANOS";"";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PATRIOTA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"Oposição";"";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"SOLIDARIEDADE";"";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"Governo";"";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"Minoria";"";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2267660-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2267660-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 429; não: 20; abstenção: 1; total: 450.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"Oposição";"";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"Maioria";"";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"REPUBLICANOS";"";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PATRIOTA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"Minoria";"";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"SOLIDARIEDADE";"";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"Governo";"";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2224067-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-58";"PLEN";"Rejeitado o Requerimento. Sim: 6; não: 259; total: 265.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"SOLIDARIEDADE";"";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"REPUBLICANOS";"";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"Governo";"";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"Não"
"2224067-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224067-44";"PLEN";"Rejeitado o Requerimento. Sim: 106; não: 346; total: 452.";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"SOLIDARIEDADE";"";"Não"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"Sim"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Liberado"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"REPUBLICANOS";"";"Não"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2265599-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265599-15";"PLEN";"Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 223; não: 217; abstenção: 2; total: 442.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Liberado"
